Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
M,25.850000000000023,35.950000000000045,1587,32.3,30,0,No Failure,2022-01-22 13:21:55,10.100000000000023
L,25.950000000000045,36.05000000000001,1390,47.5,33,0,No Failure,2022-01-22 13:22:00,10.099999999999966
L,25.850000000000023,35.950000000000045,1454,37.1,35,0,No Failure,2022-01-22 13:22:05,10.100000000000023
H,25.850000000000023,35.950000000000045,1440,43.7,37,0,No Failure,2022-01-22 13:22:10,10.100000000000023
L,25.75,35.85000000000002,1954,21.1,42,0,No Failure,2022-01-22 13:22:15,10.100000000000023
H,25.75,35.85000000000002,1800,24.8,44,0,No Failure,2022-01-22 13:22:20,10.100000000000023
L,25.850000000000023,35.85000000000002,1524,37.0,49,0,No Failure,2022-01-22 13:22:25,10.0
H,25.850000000000023,35.85000000000002,1520,39.6,51,0,No Failure,2022-01-22 13:22:30,10.0
M,25.950000000000045,35.950000000000045,1452,40.8,56,0,No Failure,2022-01-22 13:22:35,10.0
L,25.950000000000045,35.950000000000045,1484,40.4,59,0,No Failure,2022-01-22 13:22:40,10.0
L,25.950000000000045,35.85000000000002,1426,46.0,61,0,No Failure,2022-01-22 13:22:45,9.899999999999977
L,25.950000000000045,35.85000000000002,1652,28.5,63,0,No Failure,2022-01-22 13:22:50,9.899999999999977
L,25.850000000000023,35.85000000000002,1401,54.7,65,0,No Failure,2022-01-22 13:22:55,10.0
M,25.850000000000023,35.75,1750,26.6,67,0,No Failure,2022-01-22 13:23:00,9.899999999999977
H,25.850000000000023,35.85000000000002,1479,50.7,70,0,No Failure,2022-01-22 13:23:05,10.0
M,25.850000000000023,35.85000000000002,1620,29.4,75,0,No Failure,2022-01-22 13:23:10,10.0
L,25.850000000000023,35.950000000000045,1819,23.4,78,0,No Failure,2022-01-22 13:23:15,10.100000000000023
M,25.950000000000045,35.950000000000045,1456,43.7,80,0,No Failure,2022-01-22 13:23:20,10.0
L,25.950000000000045,35.85000000000002,1626,36.5,83,0,No Failure,2022-01-22 13:23:25,9.899999999999977
M,25.950000000000045,35.950000000000045,1390,49.8,85,0,No Failure,2022-01-22 13:23:30,10.0
L,26.05000000000001,36.05000000000001,1469,43.0,88,0,No Failure,2022-01-22 13:23:35,10.0
L,26.05000000000001,36.150000000000034,2051,19.2,90,0,No Failure,2022-01-22 13:23:40,10.100000000000023
L,26.05000000000001,36.150000000000034,1568,36.0,92,0,No Failure,2022-01-22 13:23:45,10.100000000000023
L,26.05000000000001,36.150000000000034,1589,33.2,94,0,No Failure,2022-01-22 13:23:50,10.100000000000023
L,26.05000000000001,36.150000000000034,1805,31.6,96,0,No Failure,2022-01-22 13:23:55,10.100000000000023
H,26.05000000000001,36.25,1385,42.2,98,0,No Failure,2022-01-22 13:24:00,10.199999999999989
L,25.950000000000045,36.25,1436,46.7,103,0,No Failure,2022-01-22 13:24:05,10.299999999999955
L,25.950000000000045,36.25,1438,45.6,105,0,No Failure,2022-01-22 13:24:10,10.299999999999955
L,25.850000000000023,36.150000000000034,1473,42.6,107,0,No Failure,2022-01-22 13:24:15,10.300000000000011
L,25.950000000000045,36.25,1335,40.2,109,0,No Failure,2022-01-22 13:24:20,10.299999999999955
H,25.950000000000045,36.35000000000002,1392,44.8,111,0,No Failure,2022-01-22 13:24:25,10.399999999999977
M,25.950000000000045,36.35000000000002,1372,51.1,116,0,No Failure,2022-01-22 13:24:30,10.399999999999977
M,25.950000000000045,36.450000000000045,1716,30.7,119,0,No Failure,2022-01-22 13:24:35,10.5
L,25.850000000000023,36.35000000000002,1395,46.2,122,0,No Failure,2022-01-22 13:24:40,10.5
L,25.850000000000023,36.35000000000002,1713,25.3,124,0,No Failure,2022-01-22 13:24:45,10.5
H,25.75,36.35000000000002,2129,18.7,126,0,No Failure,2022-01-22 13:24:50,10.600000000000023
M,25.650000000000034,36.150000000000034,1567,35.6,131,0,No Failure,2022-01-22 13:24:55,10.5
L,25.650000000000034,36.25,1622,38.3,134,0,No Failure,2022-01-22 13:25:00,10.599999999999966
L,25.55000000000001,36.25,1740,27.1,136,0,No Failure,2022-01-22 13:25:05,10.699999999999989
H,25.650000000000034,36.25,1512,35.1,138,0,No Failure,2022-01-22 13:25:10,10.599999999999966
M,25.650000000000034,36.25,1479,43.5,143,0,No Failure,2022-01-22 13:25:15,10.599999999999966
L,25.650000000000034,36.25,1737,27.5,146,0,No Failure,2022-01-22 13:25:20,10.599999999999966
L,25.650000000000034,36.25,2129,19.2,148,0,No Failure,2022-01-22 13:25:25,10.599999999999966
L,25.650000000000034,36.25,1374,47.1,150,0,No Failure,2022-01-22 13:25:30,10.599999999999966
M,25.650000000000034,36.25,1579,36.6,152,0,No Failure,2022-01-22 13:25:35,10.599999999999966
L,25.75,36.35000000000002,1305,47.2,155,0,No Failure,2022-01-22 13:25:40,10.600000000000023
M,25.75,36.35000000000002,1449,40.8,157,0,No Failure,2022-01-22 13:25:45,10.600000000000023
H,25.850000000000023,36.450000000000045,1526,41.8,160,0,No Failure,2022-01-22 13:25:50,10.600000000000023
M,25.850000000000023,36.450000000000045,1453,44.1,165,0,No Failure,2022-01-22 13:25:55,10.600000000000023
L,25.75,36.450000000000045,1468,36.0,168,0,No Failure,2022-01-22 13:26:00,10.700000000000045
L,25.850000000000023,36.450000000000045,1313,50.8,170,0,No Failure,2022-01-22 13:26:05,10.600000000000023
M,25.75,36.35000000000002,1300,53.0,172,0,No Failure,2022-01-22 13:26:10,10.600000000000023
L,25.75,36.25,1646,40.6,175,0,No Failure,2022-01-22 13:26:15,10.5
L,25.650000000000034,36.25,1714,33.2,177,0,No Failure,2022-01-22 13:26:20,10.599999999999966
L,25.650000000000034,36.25,1685,28.4,179,0,No Failure,2022-01-22 13:26:25,10.599999999999966
L,25.650000000000034,36.25,1512,39.9,181,0,No Failure,2022-01-22 13:26:30,10.599999999999966
L,25.650000000000034,36.25,1612,32.1,183,0,No Failure,2022-01-22 13:26:35,10.599999999999966
H,25.650000000000034,36.25,1550,38.2,185,0,No Failure,2022-01-22 13:26:40,10.599999999999966
L,25.650000000000034,36.25,1518,32.5,190,0,No Failure,2022-01-22 13:26:45,10.599999999999966
L,25.650000000000034,36.35000000000002,1448,40.0,192,0,No Failure,2022-01-22 13:26:50,10.699999999999989
L,25.650000000000034,36.35000000000002,1561,46.3,194,0,No Failure,2022-01-22 13:26:55,10.699999999999989
M,25.650000000000034,36.35000000000002,1488,41.9,196,0,No Failure,2022-01-22 13:27:00,10.699999999999989
L,25.650000000000034,36.35000000000002,1699,27.8,199,0,No Failure,2022-01-22 13:27:05,10.699999999999989
L,25.55000000000001,36.35000000000002,1501,41.4,201,0,No Failure,2022-01-22 13:27:10,10.800000000000011
L,25.55000000000001,36.35000000000002,1373,56.7,203,1,Overstrain Failure,2022-01-22 13:27:15,10.800000000000011
H,25.450000000000045,36.25,1703,31.4,205,0,No Failure,2022-01-22 13:27:20,10.799999999999955
H,25.55000000000001,36.35000000000002,1720,29.9,210,0,No Failure,2022-01-22 13:27:25,10.800000000000011
M,25.450000000000045,36.25,1398,41.9,215,0,No Failure,2022-01-22 13:27:30,10.799999999999955
M,25.450000000000045,36.25,1391,51.9,218,0,No Failure,2022-01-22 13:27:35,10.799999999999955
M,25.450000000000045,36.150000000000034,1538,40.2,0,0,No Failure,2022-01-22 13:27:40,10.699999999999989
L,25.350000000000023,36.05000000000001,1647,31.3,3,0,No Failure,2022-01-22 13:27:45,10.699999999999989
M,25.350000000000023,35.950000000000045,1469,44.8,5,0,No Failure,2022-01-22 13:27:50,10.600000000000023
L,25.25,35.950000000000045,1749,25.9,8,0,No Failure,2022-01-22 13:27:55,10.700000000000045
M,25.450000000000045,36.05000000000001,1995,20.5,10,0,No Failure,2022-01-22 13:28:00,10.599999999999966
L,25.450000000000045,36.150000000000034,1742,27.7,13,0,No Failure,2022-01-22 13:28:05,10.699999999999989
L,25.350000000000023,36.05000000000001,1563,38.2,15,0,No Failure,2022-01-22 13:28:10,10.699999999999989
M,25.350000000000023,36.05000000000001,1713,32.2,17,0,No Failure,2022-01-22 13:28:15,10.699999999999989
L,25.25,35.950000000000045,1474,39.4,20,0,No Failure,2022-01-22 13:28:20,10.700000000000045
M,25.25,36.05000000000001,1530,32.6,22,0,No Failure,2022-01-22 13:28:25,10.800000000000011
L,25.25,36.05000000000001,1471,46.5,25,0,No Failure,2022-01-22 13:28:30,10.800000000000011
L,25.350000000000023,36.150000000000034,1388,48.6,27,0,No Failure,2022-01-22 13:28:35,10.800000000000011
M,25.350000000000023,36.05000000000001,2448,13.8,29,0,No Failure,2022-01-22 13:28:40,10.699999999999989
L,25.350000000000023,36.150000000000034,1585,32.9,32,0,No Failure,2022-01-22 13:28:45,10.800000000000011
M,25.350000000000023,36.150000000000034,1459,45.2,34,0,No Failure,2022-01-22 13:28:50,10.800000000000011
L,25.350000000000023,36.150000000000034,1544,40.8,37,0,No Failure,2022-01-22 13:28:55,10.800000000000011
L,25.450000000000045,36.150000000000034,1617,31.7,39,0,No Failure,2022-01-22 13:29:00,10.699999999999989
L,25.450000000000045,36.150000000000034,1595,34.3,41,0,No Failure,2022-01-22 13:29:05,10.699999999999989
H,25.450000000000045,36.150000000000034,1400,44.3,43,0,No Failure,2022-01-22 13:29:10,10.699999999999989
M,25.450000000000045,36.25,1611,31.0,48,0,No Failure,2022-01-22 13:29:15,10.799999999999955
M,25.450000000000045,36.25,1507,46.0,51,0,No Failure,2022-01-22 13:29:20,10.799999999999955
H,25.350000000000023,36.150000000000034,1674,30.0,54,0,No Failure,2022-01-22 13:29:25,10.800000000000011
L,25.450000000000045,36.150000000000034,1658,34.3,59,0,No Failure,2022-01-22 13:29:30,10.699999999999989
L,25.450000000000045,36.150000000000034,1623,36.9,61,0,No Failure,2022-01-22 13:29:35,10.699999999999989
M,25.450000000000045,36.25,1398,48.9,63,0,No Failure,2022-01-22 13:29:40,10.799999999999955
L,25.450000000000045,36.25,1517,34.2,66,0,No Failure,2022-01-22 13:29:45,10.799999999999955
M,25.450000000000045,36.150000000000034,1467,36.7,68,0,No Failure,2022-01-22 13:29:50,10.699999999999989
M,25.450000000000045,36.150000000000034,1567,34.6,71,0,No Failure,2022-01-22 13:29:55,10.699999999999989
M,25.350000000000023,36.150000000000034,1521,38.2,74,0,No Failure,2022-01-22 13:30:00,10.800000000000011
L,25.350000000000023,36.150000000000034,1596,36.8,77,0,No Failure,2022-01-22 13:30:05,10.800000000000011
H,25.450000000000045,36.150000000000034,1640,30.9,79,0,No Failure,2022-01-22 13:30:10,10.699999999999989
L,25.450000000000045,36.150000000000034,1438,47.8,84,0,No Failure,2022-01-22 13:30:15,10.699999999999989
L,25.450000000000045,36.25,1407,55.2,86,0,No Failure,2022-01-22 13:30:20,10.799999999999955
L,25.450000000000045,36.25,1353,57.5,88,0,No Failure,2022-01-22 13:30:25,10.799999999999955
M,25.450000000000045,36.35000000000002,1552,40.9,90,0,No Failure,2022-01-22 13:30:30,10.899999999999977
M,25.450000000000045,36.25,1569,38.3,93,0,No Failure,2022-01-22 13:30:35,10.799999999999955
L,25.350000000000023,36.25,1489,39.5,96,0,No Failure,2022-01-22 13:30:40,10.899999999999977
H,25.350000000000023,36.25,1587,36.1,98,0,No Failure,2022-01-22 13:30:45,10.899999999999977
M,25.350000000000023,36.150000000000034,1622,37.2,103,0,No Failure,2022-01-22 13:30:50,10.800000000000011
L,25.350000000000023,36.25,1604,38.1,106,0,No Failure,2022-01-22 13:30:55,10.899999999999977
M,25.25,36.150000000000034,1405,51.7,108,0,No Failure,2022-01-22 13:31:00,10.900000000000034
L,25.25,36.150000000000034,1412,42.0,111,0,No Failure,2022-01-22 13:31:05,10.900000000000034
L,25.25,36.150000000000034,1431,43.0,113,0,No Failure,2022-01-22 13:31:10,10.900000000000034
L,25.25,36.05000000000001,1533,37.4,115,0,No Failure,2022-01-22 13:31:15,10.800000000000011
M,25.25,36.05000000000001,1401,51.9,117,0,No Failure,2022-01-22 13:31:20,10.800000000000011
M,25.25,36.05000000000001,1424,53.9,120,0,No Failure,2022-01-22 13:31:25,10.800000000000011
L,25.150000000000034,36.05000000000001,1754,29.4,123,0,No Failure,2022-01-22 13:31:30,10.899999999999977
L,25.150000000000034,36.05000000000001,1754,26.8,125,0,No Failure,2022-01-22 13:31:35,10.899999999999977
L,25.350000000000023,36.150000000000034,2564,12.8,127,1,Power Failure,2022-01-22 13:31:40,10.800000000000011
L,25.350000000000023,36.35000000000002,1546,40.4,129,0,No Failure,2022-01-22 13:31:45,11.0
L,25.350000000000023,36.35000000000002,1335,48.0,131,0,No Failure,2022-01-22 13:31:50,11.0
M,25.350000000000023,36.450000000000045,1842,27.0,133,0,No Failure,2022-01-22 13:31:55,11.100000000000023
L,25.350000000000023,36.35000000000002,1712,26.8,136,0,No Failure,2022-01-22 13:32:00,11.0
M,25.450000000000045,36.450000000000045,1414,45.4,138,0,No Failure,2022-01-22 13:32:05,11.0
L,25.450000000000045,36.55000000000001,1319,50.9,141,0,No Failure,2022-01-22 13:32:10,11.099999999999966
L,25.55000000000001,36.55000000000001,1249,60.4,143,0,No Failure,2022-01-22 13:32:15,11.0
L,25.450000000000045,36.55000000000001,1455,48.2,145,0,No Failure,2022-01-22 13:32:20,11.099999999999966
M,25.450000000000045,36.55000000000001,1408,54.8,147,0,No Failure,2022-01-22 13:32:25,11.099999999999966
L,25.450000000000045,36.55000000000001,1460,46.7,150,0,No Failure,2022-01-22 13:32:30,11.099999999999966
L,25.450000000000045,36.450000000000045,1491,38.1,152,0,No Failure,2022-01-22 13:32:35,11.0
M,25.450000000000045,36.35000000000002,1490,43.4,154,0,No Failure,2022-01-22 13:32:40,10.899999999999977
M,25.350000000000023,36.25,1350,52.2,157,0,No Failure,2022-01-22 13:32:45,10.899999999999977
L,25.350000000000023,36.25,1528,39.9,160,0,No Failure,2022-01-22 13:32:50,10.899999999999977
L,25.25,36.150000000000034,1571,37.7,162,0,No Failure,2022-01-22 13:32:55,10.900000000000034
L,25.25,36.150000000000034,1490,42.6,164,0,No Failure,2022-01-22 13:33:00,10.900000000000034
M,25.25,36.150000000000034,1774,28.9,166,0,No Failure,2022-01-22 13:33:05,10.900000000000034
H,25.25,36.150000000000034,1502,43.6,169,0,No Failure,2022-01-22 13:33:10,10.900000000000034
L,25.25,36.25,1392,49.7,174,0,No Failure,2022-01-22 13:33:15,11.0
L,25.25,36.35000000000002,2100,16.9,176,0,No Failure,2022-01-22 13:33:20,11.100000000000023
L,25.350000000000023,36.35000000000002,1722,30.4,178,0,No Failure,2022-01-22 13:33:25,11.0
L,25.25,36.450000000000045,1678,32.3,180,0,No Failure,2022-01-22 13:33:30,11.200000000000045
L,25.150000000000034,36.450000000000045,1273,59.8,182,0,No Failure,2022-01-22 13:33:35,11.300000000000011
L,25.150000000000034,36.450000000000045,1297,45.9,184,0,No Failure,2022-01-22 13:33:40,11.300000000000011
L,25.150000000000034,36.35000000000002,1350,57.6,186,0,No Failure,2022-01-22 13:33:45,11.199999999999989
L,25.25,36.450000000000045,1439,51.9,188,0,No Failure,2022-01-22 13:33:50,11.200000000000045
M,25.25,36.35000000000002,1600,42.1,190,0,No Failure,2022-01-22 13:33:55,11.100000000000023
M,25.25,36.450000000000045,1434,44.4,193,0,No Failure,2022-01-22 13:34:00,11.200000000000045
L,25.25,36.450000000000045,1459,41.3,196,0,No Failure,2022-01-22 13:34:05,11.200000000000045
M,25.350000000000023,36.450000000000045,1472,44.9,198,0,No Failure,2022-01-22 13:34:10,11.100000000000023
L,25.350000000000023,36.55000000000001,1429,44.3,201,0,No Failure,2022-01-22 13:34:15,11.199999999999989
L,25.350000000000023,36.450000000000045,1388,48.2,203,0,No Failure,2022-01-22 13:34:20,11.100000000000023
L,25.25,36.25,1573,34.5,205,0,No Failure,2022-01-22 13:34:25,11.0
L,25.25,36.25,1588,32.5,207,0,No Failure,2022-01-22 13:34:30,11.0
L,25.350000000000023,36.25,1511,42.8,209,0,No Failure,2022-01-22 13:34:35,10.899999999999977
L,25.25,36.35000000000002,1495,37.8,211,0,No Failure,2022-01-22 13:34:40,11.100000000000023
L,25.25,36.25,1394,50.1,213,0,No Failure,2022-01-22 13:34:45,11.0
L,25.25,36.25,2151,17.7,0,0,No Failure,2022-01-22 13:34:50,11.0
M,25.150000000000034,36.150000000000034,1501,38.2,2,0,No Failure,2022-01-22 13:34:55,11.0
M,25.150000000000034,36.150000000000034,1301,39.6,5,0,No Failure,2022-01-22 13:35:00,11.0
M,25.150000000000034,36.150000000000034,1657,31.1,8,0,No Failure,2022-01-22 13:35:05,11.0
L,25.150000000000034,36.150000000000034,1333,55.2,11,0,No Failure,2022-01-22 13:35:10,11.0
L,25.150000000000034,36.150000000000034,1484,43.9,13,0,No Failure,2022-01-22 13:35:15,11.0
L,25.150000000000034,36.25,1430,45.7,15,0,No Failure,2022-01-22 13:35:20,11.099999999999966
M,25.150000000000034,36.25,1665,28.9,17,0,No Failure,2022-01-22 13:35:25,11.099999999999966
L,25.25,36.35000000000002,1501,44.9,20,0,No Failure,2022-01-22 13:35:30,11.100000000000023
M,25.350000000000023,36.35000000000002,1496,42.2,22,0,No Failure,2022-01-22 13:35:35,11.0
M,25.450000000000045,36.450000000000045,1595,36.9,25,0,No Failure,2022-01-22 13:35:40,11.0
L,25.350000000000023,36.450000000000045,1208,62.3,28,0,No Failure,2022-01-22 13:35:45,11.100000000000023
L,25.350000000000023,36.450000000000045,1596,37.1,30,0,No Failure,2022-01-22 13:35:50,11.100000000000023
L,25.350000000000023,36.35000000000002,1446,41.9,32,0,No Failure,2022-01-22 13:35:55,11.0
M,25.450000000000045,36.35000000000002,1466,39.7,34,0,No Failure,2022-01-22 13:36:00,10.899999999999977
M,25.450000000000045,36.35000000000002,1848,23.7,37,0,No Failure,2022-01-22 13:36:05,10.899999999999977
M,25.350000000000023,36.35000000000002,1484,44.7,40,0,No Failure,2022-01-22 13:36:10,11.0
L,25.25,36.150000000000034,1493,41.2,43,0,No Failure,2022-01-22 13:36:15,10.900000000000034
L,25.150000000000034,36.150000000000034,1504,36.3,45,0,No Failure,2022-01-22 13:36:20,11.0
L,25.150000000000034,36.150000000000034,1538,38.5,47,0,No Failure,2022-01-22 13:36:25,11.0
L,25.25,36.25,1341,52.2,49,0,No Failure,2022-01-22 13:36:30,11.0
M,25.25,36.150000000000034,1535,34.6,51,0,No Failure,2022-01-22 13:36:35,10.900000000000034
L,25.25,36.35000000000002,1389,39.2,54,0,No Failure,2022-01-22 13:36:40,11.100000000000023
H,25.350000000000023,36.35000000000002,1393,46.6,56,0,No Failure,2022-01-22 13:36:45,11.0
L,25.25,36.35000000000002,1399,61.5,61,1,Power Failure,2022-01-22 13:36:50,11.100000000000023
H,25.25,36.35000000000002,1469,45.1,63,0,No Failure,2022-01-22 13:36:55,11.100000000000023
L,25.25,36.25,1582,37.2,68,0,No Failure,2022-01-22 13:37:00,11.0
L,25.350000000000023,36.450000000000045,1793,26.7,70,0,No Failure,2022-01-22 13:37:05,11.100000000000023
L,25.350000000000023,36.450000000000045,1452,39.0,72,0,No Failure,2022-01-22 13:37:10,11.100000000000023
M,25.450000000000045,36.55000000000001,1376,59.9,74,0,No Failure,2022-01-22 13:37:15,11.099999999999966
L,25.350000000000023,36.450000000000045,1552,44.9,77,0,No Failure,2022-01-22 13:37:20,11.100000000000023
L,25.450000000000045,36.55000000000001,1622,37.9,79,0,No Failure,2022-01-22 13:37:25,11.099999999999966
M,25.450000000000045,36.55000000000001,1419,41.7,81,0,No Failure,2022-01-22 13:37:30,11.099999999999966
H,25.350000000000023,36.450000000000045,1440,46.1,84,0,No Failure,2022-01-22 13:37:35,11.100000000000023
M,25.25,36.450000000000045,1643,31.0,89,0,No Failure,2022-01-22 13:37:40,11.200000000000045
L,25.25,36.55000000000001,1510,36.2,92,0,No Failure,2022-01-22 13:37:45,11.300000000000011
L,25.25,36.55000000000001,1468,46.6,94,0,No Failure,2022-01-22 13:37:50,11.300000000000011
L,25.25,36.55000000000001,1429,57.4,96,0,No Failure,2022-01-22 13:37:55,11.300000000000011
H,25.150000000000034,36.55000000000001,1478,47.6,98,0,No Failure,2022-01-22 13:38:00,11.399999999999977
L,25.25,36.450000000000045,1276,53.6,103,0,No Failure,2022-01-22 13:38:05,11.200000000000045
L,25.150000000000034,36.450000000000045,1486,42.6,105,0,No Failure,2022-01-22 13:38:10,11.300000000000011
L,25.25,36.450000000000045,1476,42.3,107,0,No Failure,2022-01-22 13:38:15,11.200000000000045
H,25.150000000000034,36.450000000000045,1431,42.0,109,0,No Failure,2022-01-22 13:38:20,11.300000000000011
L,25.25,36.55000000000001,1402,40.2,114,0,No Failure,2022-01-22 13:38:25,11.300000000000011
L,25.25,36.55000000000001,1433,43.4,116,0,No Failure,2022-01-22 13:38:30,11.300000000000011
L,25.25,36.55000000000001,2874,4.2,118,1,Power Failure,2022-01-22 13:38:35,11.300000000000011
L,25.150000000000034,36.450000000000045,1511,35.7,120,0,No Failure,2022-01-22 13:38:40,11.300000000000011
M,25.150000000000034,36.450000000000045,1456,42.9,122,0,No Failure,2022-01-22 13:38:45,11.300000000000011
